Fe3O4,19.03
Fe3O4,19.59
Fe3O4,23.34
Fe3O4,15
Fe3O4,9.3
Fe3O4,9.3
Fe3O4,9.3
Fe3O4,9.3
Fe3O4,9.3
Fe3O4,9.3
Fe3O4,6.9
Fe3O4,9.6
Fe3O4,10.5
Fe3O4,11.2
Fe3O4,11.2
CoFe2O4,15
Zn0.15Co0.85Fe2O4,15
Zn0.3Co0.7Fe2.0O4,15
Zn0.4Co0.6Fe2O4,15.2
Zn0.5Co0.5Fe2O4,15
Zn0.7Co0.3Fe2O4,15
Fe3O4,15
Fe3O4,60
Fe3O4,19
Fe2O3,10
Fe2O3,10
Fe3O4,19
Fe3O4,10
Fe3O4,10
Fe3O4,10
MnFe2O4,31
Fe3O4,75
Ni0.8Zn0.2Fe2O4,37.2
Ni0.8Zn0.2Fe2O4,32.7
MnFe2O4,31
Fe3O4,5.1
Fe3O4,14.3
La0.7Sr0.3Mn0.9Mo0.1O3,226.42
La0.7Sr0.3Mn0.9Mo0.1O3,226.42
La0.7Sr0.3Mn0.9Mo0.1O3,226.42
La0.7Sr0.3Mn0.85Mo0.15O3,213.73
La0.7Sr0.3Mn0.85Mo0.15O3,213.73
La0.7Sr0.3Mn0.85Mo0.15O3,213.73
La0.7Sr0.3Mn0.8Mo0.2O3,105.46
La0.7Sr0.3Mn0.8Mo0.2O3,105.46
La0.7Sr0.3Mn0.8Mo0.2O3,105.46
Fe3O4,14.6
Co0.1Fe2.9O4,13.5
Co0.3Fe2.7O4,16.2
Co0.5Fe2.5O4,20.8
Co0.7Fe2.3O4,24.9
Co0.9Fe2.1O4,23.8
Co1.0Fe2.0O4,19.4
Fe3O4,7.1
Fe3O4,6.6
Fe3O4,6.6
Fe3O4,12.6
Fe3O4,12.27
Fe3O4,24
Fe3O4,9
Fe3O4,25
Fe3O4,25
Fe3O4,10
Fe3O4,124
Fe3O4,124
Fe3O4,124
Fe3O4,124
Fe3O4,124
Fe3O4,124
Co0.2Zn0.8Fe2O4,11.1
Co0.2Zn0.8Fe2O4,11.1
Zn0.4Fe2.6O4,50.7
Fe2.75Gd0.25O4,12.5
MnTb0.03Fe1.97O4,24.3
MnFe2O4,23
MnFe2O4,23
MnFe2O4,23
La0.15Ag0.8MnO3,46.1
La0.15Ag0.8MnO3,192.1
CoFe2O4,8.5
CoGd0.05Fe1.95O4,9.1
CoGd0.15Fe1.85O4,8.8
CoGd0.25Fe1.75O4,10.9
?-Fe2O3,56
?-Fe2O3,23
NiFe2O4,4.4
NiFe2O4,4.43
MgFe2O4,25
MgFe2O4,25
β-NaFeO2,37
Fe3O4,70
Fe3O4,9.06
Fe3O4,10.51
Fe3O4,10.31
Fe3O4,22
CoFe2O4,13.1
CoFe2O4,13.1
CoFe2O4,13.1
CoFe2O4,13.3
CoFe2O4,13.3
CoFe2O4,13.3
Fe3O4,12.46
Fe3O4,8.78
Fe3O4,13.89
Fe3O4,22.38
CoFe2O4,2.54
CoFe2O4,2.54
CuFe2O4,13.4
CuFe2O4,8.4
Fe3O4,11.7
Fe3O4,19
Fe3O4,19
Fe3O4,24
